#,Date-Time (CEST),Temperature   (°C),RH   (%),Dew Point   (°C),Started,Host Connected,End of File
1848,05/03/2025 16:30:00,14.63,51.02,4.62,,,
1849,05/03/2025 16:45:00,14.30,50.76,4.25,,,
1850,05/03/2025 17:00:00,14.36,49.38,3.91,,,
1851,05/03/2025 17:15:00,14.54,49.83,4.21,,,
1852,05/03/2025 17:30:00,14.63,50.11,4.36,,,
1853,05/03/2025 17:45:00,14.95,49.66,4.53,,,
1854,05/03/2025 18:00:00,15.08,49.82,4.69,,,
1855,05/03/2025 18:15:00,14.84,49.76,4.46,,,
1856,05/03/2025 18:30:00,14.64,52.37,5.00,,,
1857,05/03/2025 18:45:00,14.43,52.53,4.86,,,
1858,05/03/2025 19:00:00,14.17,53.33,4.83,,,
1859,05/03/2025 19:15:00,13.88,54.57,4.89,,,
1860,05/03/2025 19:30:00,13.61,55.11,4.78,,,
1861,05/03/2025 19:45:00,13.29,55.02,4.46,,,
1862,05/03/2025 20:00:00,13.03,55.47,4.33,,,
1863,05/03/2025 20:15:00,12.86,55.83,4.26,,,
1864,05/03/2025 20:30:00,12.67,57.30,4.47,,,
1865,05/03/2025 20:45:00,12.40,59.10,4.65,,,
1866,05/03/2025 21:00:00,12.17,60.76,4.83,,,
1867,05/03/2025 21:15:00,11.93,62.52,5.02,,,
1868,05/03/2025 21:30:00,11.62,64.97,5.27,,,
1869,05/03/2025 21:45:00,11.34,67.47,5.55,,,
1870,05/03/2025 22:00:00,11.07,70.03,5.82,,,
1871,05/03/2025 22:15:00,10.64,75.98,6.59,,,
1872,05/03/2025 22:30:00,10.15,79.59,6.80,,,
1873,05/03/2025 22:45:00,9.93,79.44,6.55,,,
1874,05/03/2025 23:00:00,9.85,78.72,6.34,,,
1875,05/03/2025 23:15:00,9.70,78.75,6.20,,,
1876,05/03/2025 23:30:00,9.49,77.06,5.68,,,
1877,05/03/2025 23:45:00,9.26,77.23,5.49,,,
1878,05/04/2025 00:00:00,8.94,80.70,5.81,,,
1879,05/04/2025 00:15:00,8.37,82.99,5.66,,,
1880,05/04/2025 00:30:00,8.01,83.98,5.47,,,
1881,05/04/2025 00:45:00,7.87,84.34,5.40,,,
1882,05/04/2025 01:00:00,7.74,83.42,5.12,,,
1883,05/04/2025 01:15:00,7.55,82.38,4.75,,,
1884,05/04/2025 01:30:00,7.29,81.65,4.37,,,
1885,05/04/2025 01:45:00,7.04,82.24,4.23,,,
1886,05/04/2025 02:00:00,6.83,82.79,4.11,,,
1887,05/04/2025 02:15:00,6.72,83.66,4.16,,,
1888,05/04/2025 02:30:00,6.76,84.45,4.33,,,
1889,05/04/2025 02:45:00,6.87,84.30,4.41,,,
1890,05/04/2025 03:00:00,6.90,84.50,4.48,,,
1891,05/04/2025 03:15:00,6.93,84.61,4.52,,,
1892,05/04/2025 03:30:00,7.04,84.71,4.65,,,
1893,05/04/2025 03:45:00,7.01,85.00,4.67,,,
1894,05/04/2025 04:00:00,7.09,85.66,4.85,,,
1895,05/04/2025 04:15:00,7.35,84.39,4.90,,,
1896,05/04/2025 04:30:00,7.43,83.14,4.76,,,
1897,05/04/2025 04:45:00,7.44,82.85,4.72,,,
1898,05/04/2025 05:00:00,7.42,82.17,4.58,,,
1899,05/04/2025 05:15:00,7.37,82.16,4.53,,,
1900,05/04/2025 05:30:00,7.46,82.13,4.62,,,
1901,05/04/2025 05:45:00,7.61,80.92,4.55,,,
1902,05/04/2025 06:00:00,7.64,80.64,4.54,,,
1903,05/04/2025 06:15:00,7.65,80.42,4.51,,,
1904,05/04/2025 06:30:00,7.63,80.92,4.58,,,
1905,05/04/2025 06:45:00,7.85,81.85,4.95,,,
1906,05/04/2025 07:00:00,7.89,82.00,5.02,,,
1907,05/04/2025 07:15:00,7.92,81.32,4.93,,,
1908,05/04/2025 07:30:00,7.92,83.21,5.26,,,
1909,05/04/2025 07:45:00,7.63,85.06,5.29,,,
1910,05/04/2025 08:00:00,7.60,85.52,5.34,,,
1911,05/04/2025 08:15:00,7.74,85.27,5.43,,,
1912,05/04/2025 08:30:00,8.36,83.62,5.76,,,
1913,05/04/2025 08:45:00,8.58,80.62,5.44,,,
1914,05/04/2025 09:00:00,8.38,81.86,5.47,,,
1915,05/04/2025 09:15:00,8.16,84.20,5.66,,,
1916,05/04/2025 09:30:00,8.36,82.87,5.63,,,
1917,05/04/2025 09:45:00,8.83,79.38,5.47,,,
1918,05/04/2025 10:00:00,9.30,77.38,5.55,,,
1919,05/04/2025 10:15:00,9.61,75.55,5.51,,,
1920,05/04/2025 10:30:00,9.84,74.71,5.58,,,
1921,05/04/2025 10:45:00,10.34,73.17,5.75,,,
1922,05/04/2025 11:00:00,9.88,76.32,5.91,,,
1923,05/04/2025 11:15:00,9.56,77.84,5.90,,,
1924,05/04/2025 11:30:00,9.03,81.81,6.10,,,
1925,05/04/2025 11:45:00,9.36,80.49,6.18,,,
1926,05/04/2025 12:00:00,9.56,78.14,5.95,,,
1927,05/04/2025 12:15:00,8.93,82.88,6.19,,,
1928,05/04/2025 12:30:00,8.93,84.63,6.49,,,
1929,05/04/2025 12:45:00,9.17,84.64,6.72,,,
1930,05/04/2025 13:00:00,9.17,85.60,6.89,,,
1931,05/04/2025 13:15:00,9.02,86.03,6.81,,,
1932,05/04/2025 13:30:00,9.04,88.69,7.28,,,
1933,05/04/2025 13:45:00,9.88,87.80,7.96,,,
1934,05/04/2025 14:00:00,10.70,81.81,7.73,,,
1935,05/04/2025 14:15:00,11.45,76.06,7.39,,,
1936,05/04/2025 14:30:00,11.51,75.83,7.40,,,
1937,05/04/2025 14:45:00,11.30,74.34,6.91,,,
1938,05/04/2025 15:00:00,11.67,68.76,6.13,,,
1939,05/04/2025 15:15:00,12.17,69.32,6.73,,,
1940,05/04/2025 15:30:00,12.48,65.01,6.10,,,
1941,05/04/2025 15:45:00,11.98,68.06,6.28,,,
1942,05/04/2025 16:00:00,12.64,66.10,6.49,,,
1943,05/04/2025 16:15:00,13.39,64.11,6.76,,,
1944,05/04/2025 16:30:00,12.69,61.91,5.59,,,
1945,05/04/2025 16:45:00,11.88,65.60,5.66,,,
1946,05/04/2025 17:00:00,11.63,68.16,5.97,,,
1947,05/04/2025 17:15:00,12.08,66.69,6.09,,,
1948,05/04/2025 17:30:00,12.21,64.44,5.71,,,
1949,05/04/2025 17:45:00,12.50,65.61,6.25,,,
1950,05/04/2025 18:00:00,12.45,65.49,6.17,,,
1951,05/04/2025 18:15:00,12.70,61.55,5.51,,,
1952,05/04/2025 18:30:00,12.91,60.89,5.56,,,
1953,05/04/2025 18:45:00,12.77,59.63,5.13,,,
1954,05/04/2025 19:00:00,12.99,58.32,5.01,,,
1955,05/04/2025 19:15:00,12.77,60.28,5.28,,,
1956,05/04/2025 19:30:00,12.41,57.86,4.35,,,
1957,05/04/2025 19:45:00,11.75,59.96,4.25,,,
1958,05/04/2025 20:00:00,11.09,63.24,4.38,,,
1959,05/04/2025 20:15:00,10.67,63.56,4.05,,,
1960,05/04/2025 20:30:00,10.39,65.70,4.26,,,
1961,05/04/2025 20:45:00,9.99,68.93,4.56,,,
1962,05/04/2025 21:00:00,9.45,70.59,4.38,,,
1963,05/04/2025 21:15:00,9.10,71.85,4.30,,,
1964,05/04/2025 21:30:00,8.59,73.48,4.13,,,
1965,05/04/2025 21:45:00,8.18,75.10,4.04,,,
1966,05/04/2025 22:00:00,7.74,77.26,4.02,,,
1967,05/04/2025 22:15:00,7.41,78.60,3.94,,,
1968,05/04/2025 22:30:00,7.62,77.37,3.92,,,
1969,05/04/2025 22:45:00,7.58,77.83,3.97,,,
1970,05/04/2025 23:00:00,7.43,78.24,3.90,,,
1971,05/04/2025 23:15:00,7.26,79.08,3.88,,,
1972,05/04/2025 23:30:00,7.07,80.15,3.88,,,
1973,05/04/2025 23:45:00,7.02,81.15,4.02,,,
1974,05/05/2025 00:00:00,7.01,80.30,3.86,,,
1975,05/05/2025 00:15:00,6.93,80.42,3.80,,,
1976,05/05/2025 00:30:00,6.73,80.32,3.59,,,
1977,05/05/2025 00:45:00,6.41,79.09,3.06,,,
1978,05/05/2025 01:00:00,6.17,80.29,3.04,,,
1979,05/05/2025 01:15:00,5.91,81.38,2.97,,,
1980,05/05/2025 01:30:00,6.02,83.29,3.41,,,
1981,05/05/2025 01:45:00,6.16,81.53,3.25,,,
1982,05/05/2025 02:00:00,6.15,84.19,3.69,,,
1983,05/05/2025 02:15:00,6.07,82.91,3.39,,,
1984,05/05/2025 02:30:00,6.06,83.29,3.44,,,
1985,05/05/2025 02:45:00,6.01,85.71,3.81,,,
1986,05/05/2025 03:00:00,5.78,85.17,3.49,,,
1987,05/05/2025 03:15:00,5.55,85.79,3.37,,,
1988,05/05/2025 03:30:00,5.52,86.36,3.43,,,
1989,05/05/2025 03:45:00,5.48,86.07,3.34,,,
1990,05/05/2025 04:00:00,5.26,85.56,3.04,,,
1991,05/05/2025 04:15:00,5.08,86.74,3.06,,,
1992,05/05/2025 04:30:00,5.05,87.36,3.13,,,
1993,05/05/2025 04:45:00,5.41,86.96,3.42,,,
1994,05/05/2025 05:00:00,5.57,85.22,3.29,,,
1995,05/05/2025 05:15:00,5.55,83.72,3.02,,,
1996,05/05/2025 05:30:00,5.46,84.69,3.09,,,
1997,05/05/2025 05:45:00,5.43,84.81,3.09,,,
1998,05/05/2025 06:00:00,5.34,84.73,2.98,,,
1999,05/05/2025 06:15:00,5.17,84.64,2.80,,,
2000,05/05/2025 06:30:00,5.19,84.87,2.86,,,
2001,05/05/2025 06:45:00,5.42,83.84,2.92,,,
2002,05/05/2025 07:00:00,5.62,82.65,2.90,,,
2003,05/05/2025 07:15:00,5.84,81.39,2.91,,,
2004,05/05/2025 07:30:00,6.00,80.69,2.94,,,
2005,05/05/2025 07:45:00,6.10,81.11,3.11,,,
2006,05/05/2025 08:00:00,6.19,80.77,3.13,,,
2007,05/05/2025 08:15:00,6.21,79.97,3.02,,,
2008,05/05/2025 08:30:00,6.35,79.92,3.14,,,
2009,05/05/2025 08:45:00,6.48,79.52,3.20,,,
2010,05/05/2025 09:00:00,6.66,78.30,3.16,,,
2011,05/05/2025 09:15:00,6.86,76.21,2.97,,,
2012,05/05/2025 09:30:00,7.23,73.98,2.91,,,
2013,05/05/2025 09:45:00,7.50,70.90,2.58,,,
2014,05/05/2025 10:00:00,7.94,69.43,2.70,,,
2015,05/05/2025 10:15:00,8.06,69.19,2.77,,,
2016,05/05/2025 10:30:00,8.37,67.57,2.73,,,
2017,05/05/2025 10:45:00,8.97,67.75,3.34,,,
2018,05/05/2025 11:00:00,9.15,66.45,3.23,,,
2019,05/05/2025 11:15:00,9.65,62.03,2.74,,,
2020,05/05/2025 11:30:00,9.75,57.69,1.82,,,
2021,05/05/2025 11:45:00,9.89,54.63,1.19,,,
2022,05/05/2025 12:00:00,10.08,55.83,1.67,,,
2023,05/05/2025 12:15:00,10.40,52.87,1.21,,,
2024,05/05/2025 12:30:00,10.04,59.74,2.58,,,
2025,05/05/2025 12:45:00,9.67,60.11,2.32,,,
2026,05/05/2025 13:00:00,9.76,56.32,1.49,,,
2027,05/05/2025 13:15:00,9.76,59.41,2.24,,,
2028,05/05/2025 13:30:00,9.81,60.60,2.57,,,
2029,05/05/2025 13:45:00,9.80,59.03,2.19,,,
2030,05/05/2025 14:00:00,10.54,54.23,1.69,,,
2031,05/05/2025 14:15:00,10.75,53.64,1.74,,,
2032,05/05/2025 14:30:00,10.69,56.39,2.38,,,
2033,05/05/2025 14:45:00,11.12,52.96,1.90,,,
2034,05/05/2025 15:00:00,11.52,50.90,1.71,,,
2035,05/05/2025 15:15:00,11.41,49.28,1.16,,,
2036,05/05/2025 15:30:00,11.54,49.59,1.37,,,
2037,05/05/2025 15:45:00,11.52,47.90,0.87,,,
2038,05/05/2025 16:00:00,11.32,51.27,1.64,,,
2039,05/05/2025 16:15:00,11.39,48.67,0.97,,,
2040,05/05/2025 16:30:00,11.58,47.62,0.85,,,
2041,05/05/2025 16:45:00,11.75,48.18,1.16,,,
2042,05/05/2025 17:00:00,11.74,49.73,1.60,,,
2043,05/05/2025 17:15:00,11.67,47.79,0.98,,,
2044,05/05/2025 17:30:00,11.58,46.39,0.48,,,
2045,05/05/2025 17:45:00,11.83,46.21,0.66,,,
2046,05/05/2025 18:00:00,11.43,47.11,0.56,,,
2047,05/05/2025 18:15:00,11.53,46.17,0.37,,,
2048,05/05/2025 18:30:00,11.30,44.18,-0.44,,,
2049,05/05/2025 18:45:00,11.15,44.83,-0.38,,,
2050,05/05/2025 19:00:00,11.14,45.72,-0.12,,,
2051,05/05/2025 19:15:00,11.07,45.94,-0.12,,,
2052,05/05/2025 19:30:00,11.09,44.35,-0.59,,,
2053,05/05/2025 19:45:00,10.78,43.80,-1.04,,,
2054,05/05/2025 20:00:00,10.24,46.46,-0.72,,,
2055,05/05/2025 20:15:00,9.80,47.61,-0.79,,,
2056,05/05/2025 20:30:00,9.16,50.80,-0.49,,,
2057,05/05/2025 20:45:00,8.55,53.30,-0.40,,,
2058,05/05/2025 21:00:00,7.86,56.81,-0.17,,,
2059,05/05/2025 21:15:00,7.37,61.61,0.49,,,
2060,05/05/2025 21:30:00,6.73,63.39,0.28,,,
2061,05/05/2025 21:45:00,6.22,65.65,0.27,,,
2062,05/05/2025 22:00:00,5.50,65.65,-0.41,,,
2063,05/05/2025 22:15:00,4.98,66.55,-0.72,,,
2064,05/05/2025 22:30:00,4.65,66.12,-1.12,,,
2065,05/05/2025 22:45:00,4.49,69.94,-0.51,,,
2066,05/05/2025 23:00:00,4.18,71.76,-0.46,,,
2067,05/05/2025 23:15:00,3.75,73.51,-0.54,,,
2068,05/05/2025 23:30:00,3.40,75.39,-0.54,,,
2069,05/05/2025 23:45:00,3.32,74.57,-0.76,,,
2070,05/06/2025 00:00:00,2.86,78.92,-0.43,,,
2071,05/06/2025 00:15:00,2.78,75.61,-1.10,,,
2072,05/06/2025 00:30:00,2.80,75.30,-1.14,,,
2073,05/06/2025 00:45:00,2.78,78.73,-0.55,,,
2074,05/06/2025 01:00:00,2.41,80.77,-0.55,,,
2075,05/06/2025 01:15:00,2.26,81.18,-0.63,,,
2076,05/06/2025 01:30:00,2.11,80.83,-0.84,,,
2077,05/06/2025 01:45:00,1.84,82.06,-0.89,,,
2078,05/06/2025 02:00:00,1.65,80.67,-1.31,,,
2079,05/06/2025 02:15:00,1.43,82.52,-1.22,,,
2080,05/06/2025 02:30:00,1.46,82.76,-1.15,,,
2081,05/06/2025 02:45:00,1.36,82.91,-1.22,,,
2082,05/06/2025 03:00:00,1.37,83.13,-1.18,,,
2083,05/06/2025 03:15:00,1.40,83.58,-1.07,,,
2084,05/06/2025 03:30:00,1.58,83.37,-0.93,,,
2085,05/06/2025 03:45:00,2.02,75.04,-1.93,,,
2086,05/06/2025 04:00:00,2.51,73.21,-1.80,,,
2087,05/06/2025 04:15:00,2.94,72.76,-1.47,,,
2088,05/06/2025 04:30:00,3.15,73.11,-1.20,,,
2089,05/06/2025 04:45:00,3.19,73.98,-0.99,,,
2090,05/06/2025 05:00:00,2.97,77.75,-0.53,,,
2091,05/06/2025 05:15:00,2.88,77.73,-0.62,,,
2092,05/06/2025 05:30:00,2.89,78.24,-0.52,,,
2093,05/06/2025 05:45:00,2.88,78.83,-0.43,,,
2094,05/06/2025 06:00:00,2.94,80.01,-0.17,,,
2095,05/06/2025 06:15:00,2.99,83.31,0.44,,,
2096,05/06/2025 06:30:00,3.45,84.96,1.16,,,
2097,05/06/2025 06:45:00,3.91,84.52,1.54,,,
2098,05/06/2025 07:00:00,4.37,84.35,1.97,,,
2099,05/06/2025 07:15:00,4.98,83.26,2.39,,,
2100,05/06/2025 07:30:00,5.55,82.67,2.84,,,
2101,05/06/2025 07:45:00,6.01,82.14,3.21,,,
2102,05/06/2025 08:00:00,6.67,82.73,3.95,,,
2103,05/06/2025 08:15:00,7.12,81.53,4.18,,,
2104,05/06/2025 08:30:00,7.13,82.24,4.31,,,
2105,05/06/2025 08:45:00,7.17,82.62,4.42,,,
2106,05/06/2025 09:00:00,7.35,82.73,4.62,,,
2107,05/06/2025 09:15:00,7.39,82.47,4.61,,,
2108,05/06/2025 09:30:00,7.63,82.39,4.83,,,
2109,05/06/2025 09:45:00,7.97,81.76,5.05,,,
2110,05/06/2025 10:00:00,8.27,80.96,5.20,,,
2111,05/06/2025 10:15:00,8.49,80.71,5.38,,,
2112,05/06/2025 10:30:00,8.70,80.26,5.49,,,
2113,05/06/2025 10:45:00,8.92,79.50,5.58,,,
2114,05/06/2025 11:00:00,9.37,78.37,5.81,,,
2115,05/06/2025 11:15:00,9.65,77.44,5.91,,,
2116,05/06/2025 11:30:00,9.84,76.84,5.98,,,
2117,05/06/2025 11:45:00,10.08,75.55,5.97,,,
2118,05/06/2025 12:00:00,10.33,74.26,5.96,,,
2119,05/06/2025 12:15:00,10.72,72.81,6.05,,,
2120,05/06/2025 12:30:00,10.64,72.25,5.86,,,
2121,05/06/2025 12:45:00,10.83,72.50,6.10,,,
2122,05/06/2025 13:00:00,10.92,72.20,6.12,,,
2123,05/06/2025 13:15:00,10.56,75.05,6.34,,,
2124,05/06/2025 13:30:00,11.10,73.23,6.50,,,
2125,05/06/2025 13:45:00,11.57,72.52,6.81,,,
2126,05/06/2025 14:00:00,12.17,68.34,6.52,,,
2127,05/06/2025 14:15:00,12.38,66.98,6.44,,,
2128,05/06/2025 14:30:00,12.77,65.17,6.41,,,
2129,05/06/2025 14:45:00,12.87,63.67,6.16,,,
2130,05/06/2025 15:00:00,13.25,63.95,6.59,,,
2131,05/06/2025 15:15:00,13.41,64.13,6.79,,,
2132,05/06/2025 15:30:00,13.63,62.92,6.71,,,
2133,05/06/2025 15:45:00,13.79,61.37,6.50,,,
2134,05/06/2025 16:00:00,14.19,60.60,6.69,,,
2135,05/06/2025 16:15:00,14.10,62.03,6.95,,,
2136,05/06/2025 16:30:00,14.10,61.45,6.81,,,
2137,05/06/2025 16:45:00,14.20,60.14,6.59,,,
2138,05/06/2025 17:00:00,14.24,60.04,6.61,,,
2139,05/06/2025 17:15:00,14.29,61.62,7.04,,,
2140,05/06/2025 17:30:00,14.23,60.41,6.69,,,
2141,05/06/2025 17:45:00,13.95,62.69,6.96,,,
2142,05/06/2025 18:00:00,13.95,60.93,6.55,,,
2143,05/06/2025 18:15:00,13.63,62.19,6.54,,,
2144,05/06/2025 18:30:00,14.11,62.44,7.06,,,
2145,05/06/2025 18:45:00,14.38,57.24,6.05,,,
2146,05/06/2025 19:00:00,14.63,57.63,6.38,,,
2147,05/06/2025 19:15:00,14.43,58.99,6.53,,,
2148,05/06/2025 19:30:00,13.86,55.41,5.10,,,
2149,05/06/2025 19:45:00,13.52,56.53,5.06,,,
2150,05/06/2025 20:00:00,13.29,59.14,5.49,,,
2151,05/06/2025 20:15:00,12.82,57.12,4.56,,,
2152,05/06/2025 20:30:00,12.27,60.77,4.92,,,
2153,05/06/2025 20:45:00,11.66,64.82,5.27,,,
2154,05/06/2025 21:00:00,11.04,65.89,4.92,,,
2155,05/06/2025 21:15:00,10.36,65.58,4.20,,,
2156,05/06/2025 21:30:00,10.05,69.71,4.78,,,
2157,05/06/2025 21:45:00,9.61,70.07,4.43,,,
2158,05/06/2025 22:00:00,9.08,72.74,4.46,,,
2159,05/06/2025 22:15:00,8.49,75.59,4.44,,,
2160,05/06/2025 22:30:00,8.16,75.38,4.08,,,
2161,05/06/2025 22:45:00,7.94,75.80,3.95,,,
2162,05/06/2025 23:00:00,7.82,73.70,3.42,,,
2163,05/06/2025 23:15:00,7.54,74.81,3.36,,,
2164,05/06/2025 23:30:00,7.18,75.54,3.16,,,
2165,05/06/2025 23:45:00,6.93,77.39,3.25,,,
2166,05/07/2025 00:00:00,6.63,79.05,3.26,,,
2167,05/07/2025 00:15:00,6.42,80.25,3.27,,,
2168,05/07/2025 00:30:00,6.24,81.56,3.33,,,
2169,05/07/2025 00:45:00,6.05,82.73,3.34,,,
2170,05/07/2025 01:00:00,6.02,83.44,3.44,,,
2171,05/07/2025 01:15:00,6.17,85.00,3.85,,,
2172,05/07/2025 01:30:00,6.20,83.38,3.60,,,
2173,05/07/2025 01:45:00,6.08,83.80,3.55,,,
2174,05/07/2025 02:00:00,6.01,84.54,3.61,,,
2175,05/07/2025 02:15:00,6.05,84.62,3.66,,,
2176,05/07/2025 02:30:00,5.84,84.56,3.45,,,
2177,05/07/2025 02:45:00,5.68,84.94,3.35,,,
2178,05/07/2025 03:00:00,5.62,85.66,3.41,,,
2179,05/07/2025 03:15:00,5.40,85.25,3.13,,,
2180,05/07/2025 03:30:00,5.22,87.08,3.25,,,
2181,05/07/2025 03:45:00,5.39,88.37,3.63,,,
2182,05/07/2025 04:00:00,5.81,88.10,4.00,,,
2183,05/07/2025 04:15:00,5.94,86.65,3.89,,,
2184,05/07/2025 04:30:00,5.91,86.22,3.79,,,
2185,05/07/2025 04:45:00,5.70,85.75,3.51,,,
2186,05/07/2025 05:00:00,5.23,86.11,3.10,,,
2187,05/07/2025 05:15:00,4.96,87.18,3.01,,,
2188,05/07/2025 05:30:00,4.82,87.72,2.96,,,
2189,05/07/2025 05:45:00,4.84,88.80,3.16,,,
2190,05/07/2025 06:00:00,4.95,89.47,3.37,,,
2191,05/07/2025 06:15:00,5.15,89.80,3.61,,,
2192,05/07/2025 06:30:00,5.47,89.90,3.95,,,
2193,05/07/2025 06:45:00,5.70,89.52,4.12,,,
2194,05/07/2025 07:00:00,5.97,89.47,4.38,,,
2195,05/07/2025 07:15:00,6.31,89.33,4.69,,,
2196,05/07/2025 07:30:00,6.56,88.86,4.86,,,
2197,05/07/2025 07:45:00,6.85,88.11,5.03,,,
2198,05/07/2025 08:00:00,7.38,87.90,5.51,,,
2199,05/07/2025 08:15:00,8.05,83.86,5.50,,,
2200,05/07/2025 08:30:00,8.46,82.03,5.58,,,
2201,05/07/2025 08:45:00,8.80,81.42,5.81,,,
2202,05/07/2025 09:00:00,9.55,77.73,5.87,,,
2203,05/07/2025 09:15:00,9.67,73.63,5.20,,,
2204,05/07/2025 09:30:00,10.11,73.04,5.51,,,
2205,05/07/2025 09:45:00,10.29,70.78,5.23,,,
2206,05/07/2025 10:00:00,11.13,66.93,5.23,,,
2207,05/07/2025 10:15:00,11.73,64.33,5.23,,,
2208,05/07/2025 10:30:00,12.22,58.91,4.44,,,
2209,05/07/2025 10:45:00,12.86,51.25,3.05,,,
2210,05/07/2025 11:00:00,13.21,47.95,2.44,,,
2211,05/07/2025 11:15:00,13.58,45.74,2.11,,,
2212,05/07/2025 11:30:00,13.76,46.18,2.41,,,
2213,05/07/2025 11:45:00,13.68,50.41,3.58,,,
2214,05/07/2025 12:00:00,13.94,45.99,2.52,,,
2215,05/07/2025 12:15:00,13.84,44.81,2.07,,,
2216,05/07/2025 12:30:00,13.94,43.85,1.85,,,
2217,05/07/2025 12:45:00,14.14,45.53,2.56,,,
2218,05/07/2025 13:00:00,14.40,44.24,2.39,,,
2219,05/07/2025 13:15:00,14.65,47.14,3.51,,,
2220,05/07/2025 13:30:00,14.85,46.18,3.41,,,
2221,05/07/2025 13:45:00,14.44,45.04,2.68,,,
2222,05/07/2025 14:00:00,14.20,46.28,2.84,,,
2223,05/07/2025 14:15:00,14.35,44.65,2.47,,,
2224,05/07/2025 14:30:00,14.39,45.17,2.68,,,
2225,05/07/2025 14:45:00,14.14,46.60,2.89,,,
2226,05/07/2025 15:00:00,14.07,46.15,2.69,,,
2227,05/07/2025 15:15:00,14.11,46.57,2.85,,,
2228,05/07/2025 15:30:00,14.74,44.83,2.89,,,
2229,05/07/2025 15:45:00,15.37,45.22,3.58,,,
2230,05/07/2025 16:00:00,15.07,43.41,2.73,,,
2231,05/07/2025 16:15:00,14.63,46.42,3.28,,,
2232,05/07/2025 16:30:00,14.42,45.45,2.79,,,
2233,05/07/2025 16:45:00,14.85,48.66,4.15,,,
2234,05/07/2025 17:00:00,14.43,47.56,3.44,,,
2235,05/07/2025 17:15:00,14.05,49.22,3.57,,,
2236,05/07/2025 17:30:00,14.19,51.80,4.43,,,
2237,05/07/2025 17:45:00,14.59,50.26,4.38,,,
2238,05/07/2025 18:00:00,14.40,48.49,3.69,,,
2239,05/07/2025 18:15:00,14.49,46.97,3.31,,,
2240,05/07/2025 18:30:00,14.26,47.91,3.39,,,
2241,05/07/2025 18:45:00,14.28,45.78,2.77,,,
2242,05/07/2025 19:00:00,13.93,44.95,2.19,,,
2243,05/07/2025 19:15:00,13.66,45.51,2.12,,,
2244,05/07/2025 19:30:00,13.30,46.34,2.04,,,
2245,05/07/2025 19:45:00,12.94,49.43,2.62,,,
2246,05/07/2025 20:00:00,12.43,50.27,2.38,,,
2247,05/07/2025 20:15:00,12.13,51.22,2.37,,,
2248,05/07/2025 20:30:00,11.78,53.07,2.55,,,
2249,05/07/2025 20:45:00,11.29,62.73,4.45,,,
2250,05/07/2025 21:00:00,10.52,60.96,3.32,,,
2251,05/07/2025 21:15:00,9.76,67.51,4.04,,,
2252,05/07/2025 21:30:00,9.08,63.48,2.53,,,
2253,05/07/2025 21:45:00,8.85,64.53,2.54,,,
2254,05/07/2025 22:00:00,8.52,68.63,3.10,,,
2255,05/07/2025 22:15:00,8.14,66.70,2.32,,,
2256,05/07/2025 22:30:00,7.50,69.88,2.37,,,
2257,05/07/2025 22:45:00,6.94,68.04,1.46,,,
2258,05/07/2025 23:00:00,6.42,71.63,1.68,,,
2259,05/07/2025 23:15:00,6.07,70.96,1.21,,,
2260,05/07/2025 23:30:00,5.92,73.50,1.55,,,
2261,05/07/2025 23:45:00,5.67,74.04,1.41,,,
2262,05/08/2025 00:00:00,5.41,72.35,0.85,,,
2263,05/08/2025 00:15:00,5.22,72.40,0.67,,,
2264,05/08/2025 00:30:00,4.92,72.70,0.44,,,
2265,05/08/2025 00:45:00,4.72,77.30,1.09,,,
2266,05/08/2025 01:00:00,4.43,77.15,0.78,,,
2267,05/08/2025 01:15:00,4.27,80.64,1.24,,,
2268,05/08/2025 01:30:00,4.04,76.49,0.29,,,
2269,05/08/2025 01:45:00,3.75,76.86,0.07,,,
2270,05/08/2025 02:00:00,3.52,80.06,0.40,,,
2271,05/08/2025 02:15:00,3.41,79.48,0.20,,,
2272,05/08/2025 02:30:00,3.32,79.97,0.20,,,
2273,05/08/2025 02:45:00,3.14,79.43,-0.07,,,
2274,05/08/2025 03:00:00,3.04,81.95,0.26,,,
2275,05/08/2025 03:15:00,2.97,81.37,0.09,,,
2276,05/08/2025 03:30:00,2.95,81.34,0.07,,,
2277,05/08/2025 03:45:00,2.72,81.33,-0.15,,,
2278,05/08/2025 04:00:00,2.74,83.01,0.15,,,
2279,05/08/2025 04:15:00,2.82,82.92,0.21,,,
2280,05/08/2025 04:30:00,3.05,83.52,0.54,,,
2281,05/08/2025 04:45:00,3.38,85.41,1.16,,,
2282,05/08/2025 05:00:00,3.70,83.60,1.18,,,
2283,05/08/2025 05:15:00,4.06,84.17,1.63,,,
2284,05/08/2025 05:30:00,4.31,81.71,1.46,,,
2285,05/08/2025 05:45:00,4.73,81.51,1.84,,,
2286,05/08/2025 06:00:00,5.12,80.69,2.08,,,
2287,05/08/2025 06:15:00,5.39,77.12,1.71,,,
2288,05/08/2025 06:30:00,5.50,74.76,1.38,,,
2289,05/08/2025 06:45:00,5.69,74.70,1.56,,,
2290,05/08/2025 07:00:00,6.22,71.86,1.52,,,
2291,05/08/2025 07:15:00,6.95,66.88,1.22,,,
2292,05/08/2025 07:30:00,7.59,65.10,1.46,,,
2293,05/08/2025 07:45:00,8.16,63.01,1.55,,,
2294,05/08/2025 08:00:00,8.64,61.50,1.67,,,
2295,05/08/2025 08:15:00,8.91,61.85,2.00,,,
